child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch38or3,esp,66,nar_1,0,retelling,L2,Bilingual
ch38or3,esp,66,nar_2,0,retelling,L2,Bilingual
ch38or3,esp,66,nar_3,0,retelling,L2,Bilingual
ch45or3,esp,66,nar_1,1,retelling,L2,Bilingual
ch45or3,esp,66,nar_2,0,retelling,L2,Bilingual
ch45or3,esp,66,nar_3,0,retelling,L2,Bilingual
ch24or3,esp,68,nar_1,1,retelling,L2,Bilingual
ch24or3,esp,68,nar_2,1,retelling,L2,Bilingual
ch24or3,esp,68,nar_3,1,retelling,L2,Bilingual
ch39or3,esp,68,nar_1,0,retelling,L2,Bilingual
ch39or3,esp,68,nar_2,0,retelling,L2,Bilingual
ch39or3,esp,68,nar_3,0,retelling,L2,Bilingual
ch25or3,esp,71,nar_1,1,retelling,L2,Bilingual
ch25or3,esp,71,nar_2,0,retelling,L2,Bilingual
ch25or3,esp,71,nar_3,0,retelling,L2,Bilingual
ch40or3,esp,71,nar_1,0,retelling,L2,Bilingual
ch40or3,esp,71,nar_2,0,retelling,L2,Bilingual
ch40or3,esp,71,nar_3,0,retelling,L2,Bilingual
ch27or3,esp,72,nar_1,1,retelling,L2,Bilingual
ch27or3,esp,72,nar_2,0,retelling,L2,Bilingual
ch27or3,esp,72,nar_3,0,retelling,L2,Bilingual
ch123or3,esp,73,nar_1,1,retelling,L2,Bilingual
ch123or3,esp,73,nar_2,0,retelling,L2,Bilingual
ch123or3,esp,73,nar_3,0,retelling,L2,Bilingual
ch136or3,esp,74,nar_1,1,retelling,L2,Bilingual
ch136or3,esp,74,nar_2,1,retelling,L2,Bilingual
ch136or3,esp,74,nar_3,0,retelling,L2,Bilingual
ch137or3,esp,74,nar_1,0,retelling,L2,Bilingual
ch137or3,esp,74,nar_2,0,retelling,L2,Bilingual
ch137or3,esp,74,nar_3,1,retelling,L2,Bilingual
ch124or3,esp,75,nar_1,1,retelling,L2,Bilingual
ch124or3,esp,75,nar_2,0,retelling,L2,Bilingual
ch124or3,esp,75,nar_3,0,retelling,L2,Bilingual
ch157or3,esp,75,nar_1,0,retelling,L2,Bilingual
ch157or3,esp,75,nar_2,0,retelling,L2,Bilingual
ch157or3,esp,75,nar_3,0,retelling,L2,Bilingual
ch138or3,esp,79,nar_1,1,retelling,L2,Bilingual
ch138or3,esp,79,nar_2,0,retelling,L2,Bilingual
ch138or3,esp,79,nar_3,0,retelling,L2,Bilingual
ch139or3,esp,79,nar_1,1,retelling,L2,Bilingual
ch139or3,esp,79,nar_2,0,retelling,L2,Bilingual
ch139or3,esp,79,nar_3,0,retelling,L2,Bilingual
ch158or3,esp,79,nar_1,0,retelling,L2,Bilingual
ch158or3,esp,79,nar_2,0,retelling,L2,Bilingual
ch158or3,esp,79,nar_3,0,retelling,L2,Bilingual
ch125or3,esp,80,nar_1,1,retelling,L2,Bilingual
ch125or3,esp,80,nar_2,0,retelling,L2,Bilingual
ch125or3,esp,80,nar_3,0,retelling,L2,Bilingual
ch140or3,esp,80,nar_1,1,retelling,L2,Bilingual
ch140or3,esp,80,nar_2,0,retelling,L2,Bilingual
ch140or3,esp,80,nar_3,0,retelling,L2,Bilingual
ch126or3,esp,81,nar_1,1,retelling,L2,Bilingual
ch126or3,esp,81,nar_2,1,retelling,L2,Bilingual
ch126or3,esp,81,nar_3,0,retelling,L2,Bilingual
ch127or3,esp,81,nar_1,0,retelling,L2,Bilingual
ch127or3,esp,81,nar_2,0,retelling,L2,Bilingual
ch127or3,esp,81,nar_3,0,retelling,L2,Bilingual
ch141or3,esp,81,nar_1,0,retelling,L2,Bilingual
ch141or3,esp,81,nar_2,0,retelling,L2,Bilingual
ch141or3,esp,81,nar_3,0,retelling,L2,Bilingual
ch142or3,esp,81,nar_1,0,retelling,L2,Bilingual
ch142or3,esp,81,nar_2,0,retelling,L2,Bilingual
ch142or3,esp,81,nar_3,1,retelling,L2,Bilingual
ch143or3,esp,81,nar_1,1,retelling,L2,Bilingual
ch143or3,esp,81,nar_2,1,retelling,L2,Bilingual
ch143or3,esp,81,nar_3,0,retelling,L2,Bilingual
ch128or3,esp,82,nar_1,1,retelling,L2,Bilingual
ch128or3,esp,82,nar_2,0,retelling,L2,Bilingual
ch128or3,esp,82,nar_3,0,retelling,L2,Bilingual
ch129or3,esp,82,nar_1,1,retelling,L2,Bilingual
ch129or3,esp,82,nar_2,1,retelling,L2,Bilingual
ch129or3,esp,82,nar_3,1,retelling,L2,Bilingual
ch162or3,esp,82,nar_1,1,retelling,L2,Bilingual
ch162or3,esp,82,nar_2,1,retelling,L2,Bilingual
ch162or3,esp,82,nar_3,0,retelling,L2,Bilingual
ch144or3,esp,84,nar_1,0,retelling,L2,Bilingual
ch144or3,esp,84,nar_2,0,retelling,L2,Bilingual
ch144or3,esp,84,nar_3,0,retelling,L2,Bilingual
ch145or3,esp,84,nar_1,0,retelling,L2,Bilingual
ch145or3,esp,84,nar_2,0,retelling,L2,Bilingual
ch145or3,esp,84,nar_3,0,retelling,L2,Bilingual
ch146or3,esp,84,nar_1,1,retelling,L2,Bilingual
ch146or3,esp,84,nar_2,0,retelling,L2,Bilingual
ch146or3,esp,84,nar_3,0,retelling,L2,Bilingual
ch130or3,esp,87,nar_1,1,retelling,L2,Bilingual
ch130or3,esp,87,nar_2,1,retelling,L2,Bilingual
ch130or3,esp,87,nar_3,0,retelling,L2,Bilingual
ch131or3,esp,88,nar_1,1,retelling,L2,Bilingual
ch131or3,esp,88,nar_2,0,retelling,L2,Bilingual
ch131or3,esp,88,nar_3,0,retelling,L2,Bilingual
ch147or3,esp,88,nar_1,1,retelling,L2,Bilingual
ch147or3,esp,88,nar_2,1,retelling,L2,Bilingual
ch147or3,esp,88,nar_3,0,retelling,L2,Bilingual
ch148or3,esp,90,nar_1,0,retelling,L2,Bilingual
ch148or3,esp,90,nar_2,1,retelling,L2,Bilingual
ch148or3,esp,90,nar_3,0,retelling,L2,Bilingual
ch149or3,esp,90,nar_1,1,retelling,L2,Bilingual
ch149or3,esp,90,nar_2,0,retelling,L2,Bilingual
ch149or3,esp,90,nar_3,0,retelling,L2,Bilingual
ch132or3,esp,91,nar_1,1,retelling,L2,Bilingual
ch132or3,esp,91,nar_2,0,retelling,L2,Bilingual
ch132or3,esp,91,nar_3,0,retelling,L2,Bilingual
ch134or3,esp,91,nar_1,1,retelling,L2,Bilingual
ch134or3,esp,91,nar_2,0,retelling,L2,Bilingual
ch134or3,esp,91,nar_3,0,retelling,L2,Bilingual
ch159or3,esp,91,nar_1,0,retelling,L2,Bilingual
ch159or3,esp,91,nar_2,1,retelling,L2,Bilingual
ch159or3,esp,91,nar_3,0,retelling,L2,Bilingual
ch133or3,esp,92,nar_1,1,retelling,L2,Bilingual
ch133or3,esp,92,nar_2,0,retelling,L2,Bilingual
ch133or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch150or3,esp,92,nar_1,1,retelling,L2,Bilingual
ch150or3,esp,92,nar_2,0,retelling,L2,Bilingual
ch150or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch151or3,esp,92,nar_1,1,retelling,L2,Bilingual
ch151or3,esp,92,nar_2,0,retelling,L2,Bilingual
ch151or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch152or3,esp,92,nar_1,1,retelling,L2,Bilingual
ch152or3,esp,92,nar_2,1,retelling,L2,Bilingual
ch152or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch153or3,esp,92,nar_1,1,retelling,L2,Bilingual
ch153or3,esp,92,nar_2,1,retelling,L2,Bilingual
ch153or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch160or3,esp,92,nar_1,0,retelling,L2,Bilingual
ch160or3,esp,92,nar_2,1,retelling,L2,Bilingual
ch160or3,esp,92,nar_3,0,retelling,L2,Bilingual
ch154or3,esp,93,nar_1,1,retelling,L2,Bilingual
ch154or3,esp,93,nar_2,0,retelling,L2,Bilingual
ch154or3,esp,93,nar_3,0,retelling,L2,Bilingual
ch155or3,esp,94,nar_1,1,retelling,L2,Bilingual
ch155or3,esp,94,nar_2,0,retelling,L2,Bilingual
ch155or3,esp,94,nar_3,0,retelling,L2,Bilingual
ch135or3,esp,95,nar_1,1,retelling,L2,Bilingual
ch135or3,esp,95,nar_2,1,retelling,L2,Bilingual
ch135or3,esp,95,nar_3,0,retelling,L2,Bilingual
ch156or3,esp,95,nar_1,1,retelling,L2,Bilingual
ch156or3,esp,95,nar_2,1,retelling,L2,Bilingual
ch156or3,esp,95,nar_3,0,retelling,L2,Bilingual
ch161or3,esp,95,nar_1,1,retelling,L2,Bilingual
ch161or3,esp,95,nar_2,0,retelling,L2,Bilingual
ch161or3,esp,95,nar_3,0,retelling,L2,Bilingual
ch2508or33,msa,40,nar_1,0,retelling,L2,Bilingual
ch2508or33,msa,40,nar_2,0,retelling,L2,Bilingual
ch2508or33,msa,40,nar_3,0,retelling,L2,Bilingual
ch2518or33,msa,52,nar_1,0,retelling,L2,Bilingual
ch2518or33,msa,52,nar_2,0,retelling,L2,Bilingual
ch2518or33,msa,52,nar_3,0,retelling,L2,Bilingual
ch2528or33,msa,41,nar_1,0,retelling,L2,Bilingual
ch2528or33,msa,41,nar_2,0,retelling,L2,Bilingual
ch2528or33,msa,41,nar_3,0,retelling,L2,Bilingual
ch2538or33,msa,61,nar_1,0,retelling,L2,Bilingual
ch2538or33,msa,61,nar_2,0,retelling,L2,Bilingual
ch2538or33,msa,61,nar_3,0,retelling,L2,Bilingual
ch2549or33,msa,72,nar_1,0,retelling,L2,Bilingual
ch2549or33,msa,72,nar_2,0,retelling,L2,Bilingual
ch2549or33,msa,72,nar_3,0,retelling,L2,Bilingual
ch2559or33,msa,77,nar_1,0,retelling,L2,Bilingual
ch2559or33,msa,77,nar_2,0,retelling,L2,Bilingual
ch2559or33,msa,77,nar_3,0,retelling,L2,Bilingual
ch2566or33,msa,39,nar_1,0,retelling,L2,Bilingual
ch2566or33,msa,39,nar_2,0,retelling,L2,Bilingual
ch2566or33,msa,39,nar_3,0,retelling,L2,Bilingual
ch2567or33,msa,76,nar_1,0,retelling,L2,Bilingual
ch2567or33,msa,76,nar_2,0,retelling,L2,Bilingual
ch2567or33,msa,76,nar_3,0,retelling,L2,Bilingual
ch2568or33,msa,51,nar_1,0,retelling,L2,Bilingual
ch2568or33,msa,51,nar_2,0,retelling,L2,Bilingual
ch2568or33,msa,51,nar_3,0,retelling,L2,Bilingual
ch2509or33,msa,58,nar_1,0,retelling,L2,Bilingual
ch2509or33,msa,58,nar_2,0,retelling,L2,Bilingual
ch2509or33,msa,58,nar_3,0,retelling,L2,Bilingual
ch2510or33,msa,61,nar_1,0,retelling,L2,Bilingual
ch2510or33,msa,61,nar_2,0,retelling,L2,Bilingual
ch2510or33,msa,61,nar_3,0,retelling,L2,Bilingual
ch2511or33,msa,42,nar_1,0,retelling,L2,Bilingual
ch2511or33,msa,42,nar_2,0,retelling,L2,Bilingual
ch2511or33,msa,42,nar_3,0,retelling,L2,Bilingual
ch2512or33,msa,60,nar_1,0,retelling,L2,Bilingual
ch2512or33,msa,60,nar_2,0,retelling,L2,Bilingual
ch2512or33,msa,60,nar_3,0,retelling,L2,Bilingual
ch2513or33,msa,77,nar_1,0,retelling,L2,Bilingual
ch2513or33,msa,77,nar_2,0,retelling,L2,Bilingual
ch2513or33,msa,77,nar_3,0,retelling,L2,Bilingual
ch2514or33,msa,56,nar_1,0,retelling,L2,Bilingual
ch2514or33,msa,56,nar_2,0,retelling,L2,Bilingual
ch2514or33,msa,56,nar_3,0,retelling,L2,Bilingual
ch2515or33,msa,70,nar_1,0,retelling,L2,Bilingual
ch2515or33,msa,70,nar_2,0,retelling,L2,Bilingual
ch2515or33,msa,70,nar_3,0,retelling,L2,Bilingual
ch2516or33,msa,69,nar_1,0,retelling,L2,Bilingual
ch2516or33,msa,69,nar_2,0,retelling,L2,Bilingual
ch2516or33,msa,69,nar_3,1,retelling,L2,Bilingual
ch2517or33,msa,55,nar_1,0,retelling,L2,Bilingual
ch2517or33,msa,55,nar_2,0,retelling,L2,Bilingual
ch2517or33,msa,55,nar_3,0,retelling,L2,Bilingual
ch2519or33,msa,51,nar_1,0,retelling,L2,Bilingual
ch2519or33,msa,51,nar_2,1,retelling,L2,Bilingual
ch2519or33,msa,51,nar_3,0,retelling,L2,Bilingual
ch2520or33,msa,36,nar_1,0,retelling,L2,Bilingual
ch2520or33,msa,36,nar_2,0,retelling,L2,Bilingual
ch2520or33,msa,36,nar_3,0,retelling,L2,Bilingual
ch2521or33,msa,50,nar_1,0,retelling,L2,Bilingual
ch2521or33,msa,50,nar_2,0,retelling,L2,Bilingual
ch2521or33,msa,50,nar_3,0,retelling,L2,Bilingual
ch2522or33,msa,59,nar_1,0,retelling,L2,Bilingual
ch2522or33,msa,59,nar_2,0,retelling,L2,Bilingual
ch2522or33,msa,59,nar_3,0,retelling,L2,Bilingual
ch2523or33,msa,49,nar_1,0,retelling,L2,Bilingual
ch2523or33,msa,49,nar_2,0,retelling,L2,Bilingual
ch2523or33,msa,49,nar_3,0,retelling,L2,Bilingual
ch2524or33,msa,64,nar_1,0,retelling,L2,Bilingual
ch2524or33,msa,64,nar_2,0,retelling,L2,Bilingual
ch2524or33,msa,64,nar_3,0,retelling,L2,Bilingual
ch2525or33,msa,63,nar_1,0,retelling,L2,Bilingual
ch2525or33,msa,63,nar_2,0,retelling,L2,Bilingual
ch2525or33,msa,63,nar_3,0,retelling,L2,Bilingual
ch2526or33,msa,69,nar_1,0,retelling,L2,Bilingual
ch2526or33,msa,69,nar_2,0,retelling,L2,Bilingual
ch2526or33,msa,69,nar_3,0,retelling,L2,Bilingual
ch2527or33,msa,43,nar_1,0,retelling,L2,Bilingual
ch2527or33,msa,43,nar_2,0,retelling,L2,Bilingual
ch2527or33,msa,43,nar_3,0,retelling,L2,Bilingual
ch2529or33,msa,58,nar_1,0,retelling,L2,Bilingual
ch2529or33,msa,58,nar_2,0,retelling,L2,Bilingual
ch2529or33,msa,58,nar_3,0,retelling,L2,Bilingual
ch2530or33,msa,72,nar_1,1,retelling,L2,Bilingual
ch2530or33,msa,72,nar_2,0,retelling,L2,Bilingual
ch2530or33,msa,72,nar_3,0,retelling,L2,Bilingual
ch2531or33,msa,54,nar_1,0,retelling,L2,Bilingual
ch2531or33,msa,54,nar_2,0,retelling,L2,Bilingual
ch2531or33,msa,54,nar_3,0,retelling,L2,Bilingual
ch2532or33,msa,51,nar_1,0,retelling,L2,Bilingual
ch2532or33,msa,51,nar_2,0,retelling,L2,Bilingual
ch2532or33,msa,51,nar_3,0,retelling,L2,Bilingual
ch2533or33,msa,77,nar_1,0,retelling,L2,Bilingual
ch2533or33,msa,77,nar_2,0,retelling,L2,Bilingual
ch2533or33,msa,77,nar_3,0,retelling,L2,Bilingual
ch2534or33,msa,72,nar_1,0,retelling,L2,Bilingual
ch2534or33,msa,72,nar_2,0,retelling,L2,Bilingual
ch2534or33,msa,72,nar_3,0,retelling,L2,Bilingual
ch2535or33,msa,70,nar_1,0,retelling,L2,Bilingual
ch2535or33,msa,70,nar_2,0,retelling,L2,Bilingual
ch2535or33,msa,70,nar_3,0,retelling,L2,Bilingual
ch2536or33,msa,56,nar_1,0,retelling,L2,Bilingual
ch2536or33,msa,56,nar_2,0,retelling,L2,Bilingual
ch2536or33,msa,56,nar_3,0,retelling,L2,Bilingual
ch2537or33,msa,71,nar_1,0,retelling,L2,Bilingual
ch2537or33,msa,71,nar_2,0,retelling,L2,Bilingual
ch2537or33,msa,71,nar_3,0,retelling,L2,Bilingual
ch2539or33,msa,65,nar_1,0,retelling,L2,Bilingual
ch2539or33,msa,65,nar_2,0,retelling,L2,Bilingual
ch2539or33,msa,65,nar_3,0,retelling,L2,Bilingual
ch2540or33,msa,76,nar_1,0,retelling,L2,Bilingual
ch2540or33,msa,76,nar_2,0,retelling,L2,Bilingual
ch2540or33,msa,76,nar_3,1,retelling,L2,Bilingual
ch2541or33,msa,64,nar_1,0,retelling,L2,Bilingual
ch2541or33,msa,64,nar_2,0,retelling,L2,Bilingual
ch2541or33,msa,64,nar_3,0,retelling,L2,Bilingual
ch2542or33,msa,47,nar_1,0,retelling,L2,Bilingual
ch2542or33,msa,47,nar_2,0,retelling,L2,Bilingual
ch2542or33,msa,47,nar_3,0,retelling,L2,Bilingual
ch2543or33,msa,62,nar_1,0,retelling,L2,Bilingual
ch2543or33,msa,62,nar_2,0,retelling,L2,Bilingual
ch2543or33,msa,62,nar_3,0,retelling,L2,Bilingual
ch2544or33,msa,55,nar_1,0,retelling,L2,Bilingual
ch2544or33,msa,55,nar_2,0,retelling,L2,Bilingual
ch2544or33,msa,55,nar_3,0,retelling,L2,Bilingual
ch2545or33,msa,53,nar_1,0,retelling,L2,Bilingual
ch2545or33,msa,53,nar_2,0,retelling,L2,Bilingual
ch2545or33,msa,53,nar_3,0,retelling,L2,Bilingual
ch2546or33,msa,45,nar_1,0,retelling,L2,Bilingual
ch2546or33,msa,45,nar_2,0,retelling,L2,Bilingual
ch2546or33,msa,45,nar_3,0,retelling,L2,Bilingual
ch2547or33,msa,67,nar_1,0,retelling,L2,Bilingual
ch2547or33,msa,67,nar_2,0,retelling,L2,Bilingual
ch2547or33,msa,67,nar_3,0,retelling,L2,Bilingual
ch2548or33,msa,52,nar_1,0,retelling,L2,Bilingual
ch2548or33,msa,52,nar_2,0,retelling,L2,Bilingual
ch2548or33,msa,52,nar_3,0,retelling,L2,Bilingual
ch2550or33,msa,63,nar_1,0,retelling,L2,Bilingual
ch2550or33,msa,63,nar_2,0,retelling,L2,Bilingual
ch2550or33,msa,63,nar_3,0,retelling,L2,Bilingual
ch2551or33,msa,59,nar_1,0,retelling,L2,Bilingual
ch2551or33,msa,59,nar_2,0,retelling,L2,Bilingual
ch2551or33,msa,59,nar_3,0,retelling,L2,Bilingual
ch2552or33,msa,66,nar_1,0,retelling,L2,Bilingual
ch2552or33,msa,66,nar_2,0,retelling,L2,Bilingual
ch2552or33,msa,66,nar_3,0,retelling,L2,Bilingual
ch2553or33,msa,53,nar_1,0,retelling,L2,Bilingual
ch2553or33,msa,53,nar_2,0,retelling,L2,Bilingual
ch2553or33,msa,53,nar_3,0,retelling,L2,Bilingual
ch2554or33,msa,54,nar_1,0,retelling,L2,Bilingual
ch2554or33,msa,54,nar_2,0,retelling,L2,Bilingual
ch2554or33,msa,54,nar_3,0,retelling,L2,Bilingual
ch2555or33,msa,46,nar_1,0,retelling,L2,Bilingual
ch2555or33,msa,46,nar_2,0,retelling,L2,Bilingual
ch2555or33,msa,46,nar_3,0,retelling,L2,Bilingual
ch2556or33,msa,67,nar_1,0,retelling,L2,Bilingual
ch2556or33,msa,67,nar_2,0,retelling,L2,Bilingual
ch2556or33,msa,67,nar_3,0,retelling,L2,Bilingual
ch2557or33,msa,55,nar_1,0,retelling,L2,Bilingual
ch2557or33,msa,55,nar_2,0,retelling,L2,Bilingual
ch2557or33,msa,55,nar_3,0,retelling,L2,Bilingual
ch2558or33,msa,60,nar_1,0,retelling,L2,Bilingual
ch2558or33,msa,60,nar_2,0,retelling,L2,Bilingual
ch2558or33,msa,60,nar_3,0,retelling,L2,Bilingual
ch2560or33,msa,79,nar_1,0,retelling,L2,Bilingual
ch2560or33,msa,79,nar_2,0,retelling,L2,Bilingual
ch2560or33,msa,79,nar_3,0,retelling,L2,Bilingual
ch2561or33,msa,78,nar_1,0,retelling,L2,Bilingual
ch2561or33,msa,78,nar_2,0,retelling,L2,Bilingual
ch2561or33,msa,78,nar_3,0,retelling,L2,Bilingual
ch2562or33,msa,74,nar_1,0,retelling,L2,Bilingual
ch2562or33,msa,74,nar_2,0,retelling,L2,Bilingual
ch2562or33,msa,74,nar_3,0,retelling,L2,Bilingual
ch2563or33,msa,50,nar_1,0,retelling,L2,Bilingual
ch2563or33,msa,50,nar_2,0,retelling,L2,Bilingual
ch2563or33,msa,50,nar_3,0,retelling,L2,Bilingual
ch2564or33,msa,43,nar_1,0,retelling,L2,Bilingual
ch2564or33,msa,43,nar_2,0,retelling,L2,Bilingual
ch2564or33,msa,43,nar_3,0,retelling,L2,Bilingual
ch2565or33,msa,42,nar_1,0,retelling,L2,Bilingual
ch2565or33,msa,42,nar_2,0,retelling,L2,Bilingual
ch2565or33,msa,42,nar_3,0,retelling,L2,Bilingual
ch749or7,ell,87,nar_1,0,telling,L1,Bilingual
ch749or7,ell,87,nar_2,0,telling,L1,Bilingual
ch749or7,ell,87,nar_3,1,telling,L1,Bilingual
ch750or7,ell,86,nar_1,1,telling,L1,Bilingual
ch750or7,ell,86,nar_2,1,telling,L1,Bilingual
ch750or7,ell,86,nar_3,0,telling,L1,Bilingual
ch752or7,ell,79,nar_1,0,telling,L1,Bilingual
ch752or7,ell,79,nar_2,0,telling,L1,Bilingual
ch752or7,ell,79,nar_3,0,telling,L1,Bilingual
ch756or7,ell,87,nar_1,0,telling,L1,Bilingual
ch756or7,ell,87,nar_2,0,telling,L1,Bilingual
ch756or7,ell,87,nar_3,0,telling,L1,Bilingual
ch757or7,ell,80,nar_1,0,telling,L1,Bilingual
ch757or7,ell,80,nar_2,0,telling,L1,Bilingual
ch757or7,ell,80,nar_3,0,telling,L1,Bilingual
ch758or7,ell,91,nar_1,0,telling,L1,Bilingual
ch758or7,ell,91,nar_2,0,telling,L1,Bilingual
ch758or7,ell,91,nar_3,0,telling,L1,Bilingual
ch759or7,ell,89,nar_1,1,telling,L1,Bilingual
ch759or7,ell,89,nar_2,0,telling,L1,Bilingual
ch759or7,ell,89,nar_3,0,telling,L1,Bilingual
ch760or7,ell,86,nar_1,0,telling,L1,Bilingual
ch760or7,ell,86,nar_2,0,telling,L1,Bilingual
ch760or7,ell,86,nar_3,0,telling,L1,Bilingual
ch2765or7,ell,94,nar_1,0,telling,L1,Bilingual
ch2765or7,ell,94,nar_2,0,telling,L1,Bilingual
ch2765or7,ell,94,nar_3,0,telling,L1,Bilingual
ch2766or7,ell,88,nar_1,1,telling,L1,Bilingual
ch2766or7,ell,88,nar_2,0,telling,L1,Bilingual
ch2766or7,ell,88,nar_3,0,telling,L1,Bilingual
ch2767or7,ell,83,nar_1,0,telling,L1,Bilingual
ch2767or7,ell,83,nar_2,0,telling,L1,Bilingual
ch2767or7,ell,83,nar_3,0,telling,L1,Bilingual
ch2768or7,ell,88,nar_1,1,telling,L1,Bilingual
ch2768or7,ell,88,nar_2,0,telling,L1,Bilingual
ch2768or7,ell,88,nar_3,0,telling,L1,Bilingual
ch2769or7,ell,88,nar_1,0,telling,L1,Bilingual
ch2769or7,ell,88,nar_2,0,telling,L1,Bilingual
ch2769or7,ell,88,nar_3,0,telling,L1,Bilingual
ch2770or7,ell,92,nar_1,0,telling,L1,Bilingual
ch2770or7,ell,92,nar_2,0,telling,L1,Bilingual
ch2770or7,ell,92,nar_3,1,telling,L1,Bilingual
ch2771or7,ell,93,nar_1,0,telling,L1,Bilingual
ch2771or7,ell,93,nar_2,0,telling,L1,Bilingual
ch2771or7,ell,93,nar_3,0,telling,L1,Bilingual
ch2774or7,ell,88,nar_1,0,telling,L1,Bilingual
ch2774or7,ell,88,nar_2,0,telling,L1,Bilingual
ch2774or7,ell,88,nar_3,1,telling,L1,Bilingual
ch2775or7,ell,86,nar_1,0,telling,L1,Bilingual
ch2775or7,ell,86,nar_2,0,telling,L1,Bilingual
ch2775or7,ell,86,nar_3,0,telling,L1,Bilingual
ch2776or7,ell,89,nar_1,0,telling,L1,Bilingual
ch2776or7,ell,89,nar_2,0,telling,L1,Bilingual
ch2776or7,ell,89,nar_3,0,telling,L1,Bilingual
ch2777or7,ell,86,nar_1,0,telling,L1,Bilingual
ch2777or7,ell,86,nar_2,0,telling,L1,Bilingual
ch2777or7,ell,86,nar_3,1,telling,L1,Bilingual
ch2779or7,ell,92,nar_1,0,telling,L1,Bilingual
ch2779or7,ell,92,nar_2,0,telling,L1,Bilingual
ch2779or7,ell,92,nar_3,0,telling,L1,Bilingual
ch2780or7,ell,89,nar_1,0,telling,L1,Bilingual
ch2780or7,ell,89,nar_2,0,telling,L1,Bilingual
ch2780or7,ell,89,nar_3,0,telling,L1,Bilingual
ch766or7,ell,77,nar_1,0,telling,L1,Bilingual
ch766or7,ell,77,nar_2,0,telling,L1,Bilingual
ch766or7,ell,77,nar_3,1,telling,L1,Bilingual
ch762or7,ell,88,nar_1,0,telling,L1,Bilingual
ch762or7,ell,88,nar_2,0,telling,L1,Bilingual
ch762or7,ell,88,nar_3,0,telling,L1,Bilingual
ch761or7,ell,80,nar_1,0,telling,L1,Bilingual
ch761or7,ell,80,nar_2,0,telling,L1,Bilingual
ch761or7,ell,80,nar_3,0,telling,L1,Bilingual
ch767or7,ell,80,nar_1,1,telling,L1,Bilingual
ch767or7,ell,80,nar_2,0,telling,L1,Bilingual
ch767or7,ell,80,nar_3,0,telling,L1,Bilingual
ch764or7,ell,85,nar_1,0,telling,L1,Bilingual
ch764or7,ell,85,nar_2,0,telling,L1,Bilingual
ch764or7,ell,85,nar_3,0,telling,L1,Bilingual
ch771or7,ell,86,nar_1,0,telling,L1,Bilingual
ch771or7,ell,86,nar_2,1,telling,L1,Bilingual
ch771or7,ell,86,nar_3,0,telling,L1,Bilingual
ch770or7,ell,84,nar_1,0,telling,L1,Bilingual
ch770or7,ell,84,nar_2,0,telling,L1,Bilingual
ch770or7,ell,84,nar_3,1,telling,L1,Bilingual
ch769or7,ell,88,nar_1,0,telling,L1,Bilingual
ch769or7,ell,88,nar_2,0,telling,L1,Bilingual
ch769or7,ell,88,nar_3,0,telling,L1,Bilingual
ch772or7,ell,76,nar_1,1,telling,L1,Bilingual
ch772or7,ell,76,nar_2,1,telling,L1,Bilingual
ch772or7,ell,76,nar_3,1,telling,L1,Bilingual
ch774or7,ell,78,nar_1,0,telling,L1,Bilingual
ch774or7,ell,78,nar_2,0,telling,L1,Bilingual
ch774or7,ell,78,nar_3,0,telling,L1,Bilingual
ch765or7,ell,88,nar_1,1,telling,L1,Bilingual
ch765or7,ell,88,nar_2,1,telling,L1,Bilingual
ch765or7,ell,88,nar_3,0,telling,L1,Bilingual
ch768or7,ell,91,nar_1,0,telling,L1,Bilingual
ch768or7,ell,91,nar_2,0,telling,L1,Bilingual
ch768or7,ell,91,nar_3,0,telling,L1,Bilingual
ch773or7,ell,83,nar_1,1,telling,L1,Bilingual
ch773or7,ell,83,nar_2,1,telling,L1,Bilingual
ch773or7,ell,83,nar_3,1,telling,L1,Bilingual
ch1243or7,ell,89,nar_1,1,telling,L1,Bilingual
ch1243or7,ell,89,nar_2,1,telling,L1,Bilingual
ch1243or7,ell,89,nar_3,1,telling,L1,Bilingual
ch1242or7,ell,74,nar_1,0,telling,L1,Bilingual
ch1242or7,ell,74,nar_2,0,telling,L1,Bilingual
ch1242or7,ell,74,nar_3,0,telling,L1,Bilingual
ch1241or7,ell,92,nar_1,1,telling,L1,Bilingual
ch1241or7,ell,92,nar_2,0,telling,L1,Bilingual
ch1241or7,ell,92,nar_3,1,telling,L1,Bilingual
ch1254or7,ell,86,nar_1,0,telling,L1,Bilingual
ch1254or7,ell,86,nar_2,0,telling,L1,Bilingual
ch1254or7,ell,86,nar_3,0,telling,L1,Bilingual
ch1239or7,ell,87,nar_1,0,telling,L1,Bilingual
ch1239or7,ell,87,nar_2,1,telling,L1,Bilingual
ch1239or7,ell,87,nar_3,0,telling,L1,Bilingual
ch1238or7,ell,81,nar_1,0,telling,L1,Bilingual
ch1238or7,ell,81,nar_2,0,telling,L1,Bilingual
ch1238or7,ell,81,nar_3,0,telling,L1,Bilingual
ch1248or7,ell,85,nar_1,1,telling,L1,Bilingual
ch1248or7,ell,85,nar_2,0,telling,L1,Bilingual
